REGION,TECHNOLOGY,VALUE
RE1,OR_DEMRESWOOCKN_HIG_URB,1.0
RE1,OR_DEMRESWOOCKN_LOW_RUR,1.0
RE1,OR_DEMRESWOOCKN_LOW_URB,1.0
RE1,OR_DEMRESWOOCKN_MID_RUR,1.0
RE1,OR_DEMRESWOOCKN_MID_URB,1.0
RE1,OR_DEMRES_MEDPVA_URB,1.0
RE1,OR_DEMTERBGSCKN_HIG,1.0
RE1,OR_DEMTERBGSCKN_LOW,1.0
RE1,OR_DEMTERBGSCKN_MID,1.0
RE1,OR_DEMTERELCACL_HIG,1.0
RE1,OR_DEMTERELCACL_LOW,1.0
RE1,OR_DEMTERELCACL_MID,1.0
RE1,OR_DEMTERELCAIR_CEN_HIG,1.0
RE1,OR_DEMTERELCAIR_CEN_LOW,1.0
RE1,OR_DEMTERELCAIR_CEN_MID,1.0
RE1,OR_DEMTERELCAIR_SPL_HIG,1.0
RE1,OR_DEMTERELCAIR_SPL_LOW,1.0
RE1,OR_DEMTERELCAIR_SPL_MID,1.0
RE1,OR_DEMTERELCCKN_HIG,1.0
RE1,OR_DEMTERELCCKN_LOW,1.0
RE1,OR_DEMTERELCCKN_MID,1.0
RE1,OR_DEMTERELCDATA,1.0
RE1,OR_DEMTERELCFAN_HIG,1.0
RE1,OR_DEMTERELCFAN_LOW,1.0
RE1,OR_DEMTERELCFAN_MID,1.0
RE1,OR_DEMTERELCILU_CIA,1.0
RE1,OR_DEMTERELCILU_HAL,1.0
RE1,OR_DEMTERELCILU_HIG,1.0
RE1,OR_DEMTERELCILU_LFC,1.0
RE1,OR_DEMTERELCILU_LOW,1.0
RE1,OR_DEMTERELCILU_MID,1.0
RE1,OR_DEMTERELCILU_VAP,1.0
RE1,OR_DEMTERELCMPW_HIG,1.0
RE1,OR_DEMTERELCMPW_LOW,1.0
RE1,OR_DEMTERELCMPW_MID,1.0
RE1,OR_DEMTERELCOTH_HIG,1.0
RE1,OR_DEMTERELCOTH_LOW,1.0
RE1,OR_DEMTERELCOTH_MID,1.0
RE1,OR_DEMTERELCREF_AUC_HIG,1.0
RE1,OR_DEMTERELCREF_AUC_LOW,1.0
RE1,OR_DEMTERELCREF_AUC_MID,1.0
RE1,OR_DEMTERELCREF_CEN_HIG,1.0
RE1,OR_DEMTERELCREF_CEN_LOW,1.0
RE1,OR_DEMTERELCREF_CEN_MID,1.0
RE1,OR_DEMTERLPGCKN_HIG,1.0
RE1,OR_DEMTERLPGCKN_LOW,1.0
RE1,OR_DEMTERLPGCKN_MID,1.0
RE1,OR_DEMTERNGSCKN_HIG,1.0
RE1,OR_DEMTERNGSCKN_LOW,1.0
RE1,OR_DEMTERNGSCKN_MID,1.0
RE1,OR_DEMTRADSLBOT,1.0
RE1,OR_DEMTRADSLBUS_ART,1.0
RE1,OR_DEMTRADSLBUS_BIA,1.0
RE1,OR_DEMTRADSLBUS_IMU,1.0
RE1,OR_DEMTRADSLBUS_URB,1.0
RE1,OR_DEMTRADSLFWD,1.0
RE1,OR_DEMTRADSLLDV,1.0
RE1,OR_DEMTRADSLMIC,1.0
RE1,OR_DEMTRADSLSTT,1.0
RE1,OR_DEMTRADSLTAX,1.0
RE1,OR_DEMTRADSLTCK_C2P,1.0
RE1,OR_DEMTRADSLTCK_CSG,1.0
RE1,OR_DEMTRAELCBOT,1.0
RE1,OR_DEMTRAELCBUS_ART,1.0
RE1,OR_DEMTRAELCBUS_BIA,1.0
RE1,OR_DEMTRAELCBUS_IMU,1.0
RE1,OR_DEMTRAELCBUS_URB,1.0
RE1,OR_DEMTRAELCFWD,1.0
RE1,OR_DEMTRAELCLDV,1.0
RE1,OR_DEMTRAELCMET,1.0
RE1,OR_DEMTRAELCMIC,1.0
RE1,OR_DEMTRAELCMTC,1.0
RE1,OR_DEMTRAELCSTT,1.0
RE1,OR_DEMTRAELCTAX,1.0
RE1,OR_DEMTRAELCTCK_C2P,1.0
RE1,OR_DEMTRAELCTCK_CSG,1.0
RE1,OR_DEMTRAGSLBOT,1.0
RE1,OR_DEMTRAGSLBUS_IMU,1.0
RE1,OR_DEMTRAGSLBUS_URB,1.0
RE1,OR_DEMTRAGSLFWD,1.0
RE1,OR_DEMTRAGSLLDV,1.0
RE1,OR_DEMTRAGSLMIC,1.0
RE1,OR_DEMTRAGSLMTC,1.0
RE1,OR_DEMTRAGSLSTT,1.0
RE1,OR_DEMTRAGSLTAX,1.0
RE1,OR_DEMTRAGSLTCK_C2P,1.0
RE1,OR_DEMTRAHDGBUS_IMU,1.0
RE1,OR_DEMTRAHDGBUS_URB,1.0
RE1,OR_DEMTRAHDGFWD,1.0
RE1,OR_DEMTRAHDGLDV,1.0
RE1,OR_DEMTRAHDGMIC,1.0
RE1,OR_DEMTRAHDGSTT,1.0
RE1,OR_DEMTRAHDGTAX,1.0
RE1,OR_DEMTRAHDGTCK_CSG,1.0
RE1,OR_DEMTRAHEVFWD,1.0
RE1,OR_DEMTRAHEVLDV,1.0
RE1,OR_DEMTRAJETAVI,1.0
RE1,OR_DEMTRAJETSAFAVI,1.0
RE1,OR_DEMTRANGSBUS_ART,1.0
RE1,OR_DEMTRANGSBUS_BIA,1.0
RE1,OR_DEMTRANGSBUS_IMU,1.0
RE1,OR_DEMTRANGSBUS_URB,1.0
RE1,OR_DEMTRANGSFWD,1.0
RE1,OR_DEMTRANGSLDV,1.0
RE1,OR_DEMTRANGSMIC,1.0
RE1,OR_DEMTRANGSSTT,1.0
RE1,OR_DEMTRANGSTAX,1.0
RE1,OR_DEMTRANGSTCK_C2P,1.0
RE1,OR_DEMTRANGSTCK_CSG,1.0
RE1,OR_DEMTRAPHEVFWD,1.0
RE1,OR_DEMTRAPHEVLDV,1.0
RE1,OR_DEMTRAPHEVTAX,1.0
RE1,OR_MINAFR,1.0
RE1,OR_MINBAG,1.0
RE1,OR_MINCOA,1.0
RE1,OR_MINNGS,1.0
RE1,OR_MINOIL_1LIV,1.0
RE1,OR_MINOIL_2MED,1.0
RE1,OR_MINOIL_3PES,1.0
RE1,OR_MINOPL,1.0
RE1,OR_MINSGC,1.0
RE1,OR_MINWAS,1.0
RE1,OR_MINWAS_ORG,1.0
RE1,OR_MINWOO,1.0
RE1,OR_PWRAFR,1.0
RE1,OR_PWRBGS,1.0
RE1,OR_PWRCOA,1.0
RE1,OR_PWRCOACCS,1.0
RE1,OR_PWRDIST,1.0
RE1,OR_PWRHYDDAM,1.0
RE1,OR_PWRHYDROR,1.0
RE1,OR_PWRNGSCCS,1.0
RE1,OR_PWRNGS_CC,1.0
RE1,OR_PWRNGS_CS,1.0
RE1,OR_PWRSOLRTP,1.0
RE1,OR_PWRSOLUGE,1.0
RE1,OR_PWRSOLUGE_BAT,1.0
RE1,OR_PWRSOLUPE,1.0
RE1,OR_PWRTRN,1.0
RE1,OR_PWRWAS,1.0
RE1,OR_TYDBDL,1.0
RE1,OR_TYDBET,1.0
RE1,OR_TYDDSL,1.0
RE1,OR_TYDGSL,1.0
RE1,OR_TYDJET,1.0
RE1,OR_TYDLPG,1.0
RE1,OR_TYDNGS,1.0
RE1,OR_UPSALK,1.0
RE1,OR_UPSBDB,1.0
RE1,OR_UPSBDL,1.0
RE1,OR_UPSBET,1.0
RE1,OR_UPSBGB,1.0
RE1,OR_UPSBGS,1.0
RE1,OR_UPSBJS,1.0
RE1,OR_UPSBMET,1.0
RE1,OR_UPSBMETL,1.0
RE1,OR_UPSEVC,1.0
RE1,OR_UPSEV_FC,1.0
RE1,OR_UPSHDGRST,1.0
RE1,OR_UPSPEM,1.0
RE1,OR_UPSSAF,1.0
RE1,OR_UPSSMR,1.0
RE1,OR_UPSSMRCCS,1.0
RE1,SE_BACKSTOP_AGFELC,1.0
RE1,SE_BACKSTOP_AGFHEA,1.0
RE1,SE_BACKSTOP_RESCLIM,1.0
RE1,SE_BACKSTOP_RESDHT,1.0
RE1,SE_BACKSTOP_RESOTH,1.0
RE1,SE_BACKSTOP_RESREF,1.0
RE1,SE_BACKSTOP_TERCLIM_CEN,1.0
RE1,SE_BACKSTOP_TERCLIM_FAN,1.0
RE1,SE_BACKSTOP_TERCLIM_SPL,1.0
RE1,SE_BACKSTOP_TERDHT,1.0
RE1,SE_BACKSTOP_TEROTH,1.0
RE1,SE_BACKSTOP_TERREF_AUC,1.0
RE1,SE_BACKSTOP_TERREF_CEN,1.0
RE1,SE_BACKSTOP_TRAAVI,1.0
RE1,SE_BACKSTOP_TRAFWD,1.0
RE1,SE_BACKSTOP_TRALDV,1.0
RE1,SE_BACKSTOP_TRAMIC,1.0
RE1,SE_BACKSTOP_TRAMTC,1.0
RE1,SE_BACKSTOP_TRARVT,1.0
RE1,SE_BACKSTOP_TRATAX,1.0
RE1,SE_BACKSTOP_TRATCK,1.0
RE1,SE_DEMAGFDSL,1.0
RE1,SE_DEMAGFELC,1.0
RE1,SE_DEMAGFGSL,1.0
RE1,SE_DEMAGFWOO,1.0
RE1,SE_DEMOTHDSL,1.0
RE1,SE_DEMOTHELC,1.0
RE1,SE_DEMOTHGSL,1.0
RE1,SE_DEMRESBGSCKN_MID,1.0
RE1,SE_DEMRESELCAIR_PAR_HIG,1.0
RE1,SE_DEMRESELCAIR_PAR_LOW,1.0
RE1,SE_DEMRESELCAIR_PAR_MID,1.0
RE1,SE_DEMRESELCAIR_POR_HIG,1.0
RE1,SE_DEMRESELCAIR_POR_LOW,1.0
RE1,SE_DEMRESELCAIR_POR_MID,1.0
RE1,SE_DEMRESELCAIR_SPL_HIG,1.0
RE1,SE_DEMRESELCAIR_SPL_LOW,1.0
RE1,SE_DEMRESELCAIR_SPL_MID,1.0
RE1,SE_DEMRESELCCKN_HIG,1.0
RE1,SE_DEMRESELCCKN_LOW,1.0
RE1,SE_DEMRESELCCKN_MID,1.0
RE1,SE_DEMRESELCFAN_HIG,1.0
RE1,SE_DEMRESELCFAN_LOW,1.0
RE1,SE_DEMRESELCFAN_MID,1.0
RE1,SE_DEMRESELCOTH_HIG,1.0
RE1,SE_DEMRESELCOTH_LOW,1.0
RE1,SE_DEMRESELCOTH_MID,1.0
RE1,SE_DEMRESELCREF_HIG,1.0
RE1,SE_DEMRESELCREF_LOW,1.0
RE1,SE_DEMRESELCREF_MID,1.0
RE1,SE_DEMRESLPGCKN_HIG,1.0
RE1,SE_DEMRESLPGCKN_LOW,1.0
RE1,SE_DEMRESLPGCKN_MID,1.0
RE1,SE_DEMRESWOOCKN_HIG,1.0
RE1,SE_DEMRESWOOCKN_LOW,1.0
RE1,SE_DEMRESWOOCKN_MID,1.0
RE1,SE_DEMTERBGSCKN_HIG,1.0
RE1,SE_DEMTERBGSCKN_LOW,1.0
RE1,SE_DEMTERBGSCKN_MID,1.0
RE1,SE_DEMTERELCAIR_CEN_HIG,1.0
RE1,SE_DEMTERELCAIR_CEN_LOW,1.0
RE1,SE_DEMTERELCAIR_CEN_MID,1.0
RE1,SE_DEMTERELCAIR_SPL_HIG,1.0
RE1,SE_DEMTERELCAIR_SPL_LOW,1.0
RE1,SE_DEMTERELCAIR_SPL_MID,1.0
RE1,SE_DEMTERELCCKN_HIG,1.0
RE1,SE_DEMTERELCCKN_LOW,1.0
RE1,SE_DEMTERELCCKN_MID,1.0
RE1,SE_DEMTERELCFAN_HIG,1.0
RE1,SE_DEMTERELCFAN_LOW,1.0
RE1,SE_DEMTERELCFAN_MID,1.0
RE1,SE_DEMTERELCOTH_HIG,1.0
RE1,SE_DEMTERELCOTH_LOW,1.0
RE1,SE_DEMTERELCOTH_MID,1.0
RE1,SE_DEMTERELCREF_AUC_HIG,1.0
RE1,SE_DEMTERELCREF_AUC_LOW,1.0
RE1,SE_DEMTERELCREF_AUC_MID,1.0
RE1,SE_DEMTERELCREF_CEN_HIG,1.0
RE1,SE_DEMTERELCREF_CEN_LOW,1.0
RE1,SE_DEMTERELCREF_CEN_MID,1.0
RE1,SE_DEMTERLPGCKN_HIG,1.0
RE1,SE_DEMTERLPGCKN_LOW,1.0
RE1,SE_DEMTERLPGCKN_MID,1.0
RE1,SE_DEMTRADSLBOT,1.0
RE1,SE_DEMTRADSLFWD,1.0
RE1,SE_DEMTRADSLLDV,1.0
RE1,SE_DEMTRADSLMIC,1.0
RE1,SE_DEMTRADSLTAX,1.0
RE1,SE_DEMTRADSLTCK_C2P,1.0
RE1,SE_DEMTRADSLTCK_CSG,1.0
RE1,SE_DEMTRAELCBOT,1.0
RE1,SE_DEMTRAELCFWD,1.0
RE1,SE_DEMTRAELCLDV,1.0
RE1,SE_DEMTRAELCMIC,1.0
RE1,SE_DEMTRAELCMOT,1.0
RE1,SE_DEMTRAELCTAX,1.0
RE1,SE_DEMTRAELCTCK_C2P,1.0
RE1,SE_DEMTRAELCTCK_CSG,1.0
RE1,SE_DEMTRAGSLBOT,1.0
RE1,SE_DEMTRAGSLFWD,1.0
RE1,SE_DEMTRAGSLLDV,1.0
RE1,SE_DEMTRAGSLMIC,1.0
RE1,SE_DEMTRAGSLMOT,1.0
RE1,SE_DEMTRAGSLTAX,1.0
RE1,SE_DEMTRAGSLTCK_C2P,1.0
RE1,SE_DEMTRAHEVFWD,1.0
RE1,SE_DEMTRAHEVLDV,1.0
RE1,SE_DEMTRAJETAVI,1.0
RE1,SE_DEMTRAJETSAFAVI,1.0
RE1,SE_DEMTRAPHEVFWD,1.0
RE1,SE_DEMTRAPHEVLDV,1.0
RE1,SE_DEMTRAPHEVTAX,1.0
RE1,SE_MINAFR,1.0
RE1,SE_MINNGS,1.0
RE1,SE_MINWAS,1.0
RE1,SE_MINWAS_ORG,1.0
RE1,SE_MINWOO,1.0
RE1,SE_PWRAFR,1.0
RE1,SE_PWRBGS,1.0
RE1,SE_PWRHYDROR_NDC,1.0
RE1,SE_PWRSOLRTP,1.0
RE1,SE_PWRSOLUGE,1.0
RE1,SE_PWRSTD,1.0
RE1,SE_PWRWAS,1.0
RE1,SE_TYDDSL,1.0
RE1,SE_TYDGSL,1.0
RE1,SE_TYDJET,1.0
RE1,SE_TYDLPG,1.0
RE1,SE_UPSBGS,1.0
RE1,SE_UPSBJS,1.0
RE1,SE_UPSEVC,1.0
RE1,SE_UPSEV_FC,1.0
RE1,SO_BACKSTOP_AGFELC,1.0
RE1,SO_BACKSTOP_AGFHEA,1.0
RE1,SO_BACKSTOP_INDCLIM,1.0
RE1,SO_BACKSTOP_INDDHT,1.0
RE1,SO_BACKSTOP_INDIHT,1.0
RE1,SO_BACKSTOP_INDILU,1.0
RE1,SO_BACKSTOP_INDMPW,1.0
RE1,SO_BACKSTOP_INDOTH_COA,1.0
RE1,SO_BACKSTOP_INDOTH_ELC,1.0
RE1,SO_BACKSTOP_INDREF,1.0
RE1,SO_BACKSTOP_NSEELC,1.0
RE1,SO_BACKSTOP_RESCLIM_RUR,1.0
RE1,SO_BACKSTOP_RESCLIM_URB,1.0
RE1,SO_BACKSTOP_RESDHT_RUR,1.0
RE1,SO_BACKSTOP_RESDHT_URB,1.0
RE1,SO_BACKSTOP_RESILU_RUR,1.0
RE1,SO_BACKSTOP_RESILU_URB,1.0
RE1,SO_BACKSTOP_RESOTH_RUR,1.0
RE1,SO_BACKSTOP_RESOTH_URB,1.0
RE1,SO_BACKSTOP_RESREF_RUR,1.0
RE1,SO_BACKSTOP_RESREF_URB,1.0
RE1,SO_BACKSTOP_RESTV_RUR,1.0
RE1,SO_BACKSTOP_RESTV_URB,1.0
RE1,SO_BACKSTOP_RESWHT_RUR,1.0
RE1,SO_BACKSTOP_RESWHT_URB,1.0
RE1,SO_BACKSTOP_RESWSH_RUR,1.0
RE1,SO_BACKSTOP_RESWSH_URB,1.0
RE1,SO_BACKSTOP_TERCLIM_CEN,1.0
RE1,SO_BACKSTOP_TERCLIM_FAN,1.0
RE1,SO_BACKSTOP_TERCLIM_SPL,1.0
RE1,SO_BACKSTOP_TERDHT,1.0
RE1,SO_BACKSTOP_TERIHT,1.0
RE1,SO_BACKSTOP_TERILU,1.0
RE1,SO_BACKSTOP_TERMPW,1.0
RE1,SO_BACKSTOP_TEROTH,1.0
RE1,SO_BACKSTOP_TERREF_AUC,1.0
RE1,SO_BACKSTOP_TERREF_CEN,1.0
RE1,SO_BACKSTOP_TRAAVI,1.0
RE1,SO_BACKSTOP_TRABUS,1.0
RE1,SO_BACKSTOP_TRAFWD,1.0
RE1,SO_BACKSTOP_TRALDV,1.0
RE1,SO_BACKSTOP_TRAMAS,1.0
RE1,SO_BACKSTOP_TRAMET,1.0
RE1,SO_BACKSTOP_TRAMIC,1.0
RE1,SO_BACKSTOP_TRAMRT,1.0
RE1,SO_BACKSTOP_TRAMTC,1.0
RE1,SO_BACKSTOP_TRARVT,1.0
RE1,SO_BACKSTOP_TRASTT,1.0
RE1,SO_BACKSTOP_TRATAX,1.0
RE1,SO_BACKSTOP_TRATCK,1.0
RE1,SO_DEMAGFDSL,1.0
RE1,SO_DEMAGFELC,1.0
RE1,SO_DEMAGFGSL,1.0
RE1,SO_DEMAGFNGS,1.0
RE1,SO_DEMAGFWOO,1.0
RE1,SO_DEMCONSDSL,1.0
RE1,SO_DEMCONSELC,1.0
RE1,SO_DEMCONSGSL,1.0
RE1,SO_DEMCONSNGS,1.0
RE1,SO_DEMINDAUTBOI,1.0
RE1,SO_DEMINDAUTFUR,1.0
RE1,SO_DEMINDBAGBOI_HIG,1.0
RE1,SO_DEMINDBAGBOI_LOW,1.0
RE1,SO_DEMINDBAGBOI_MID,1.0
RE1,SO_DEMINDBAGFURCCS,1.0
RE1,SO_DEMINDBAGFUR_HIG,1.0
RE1,SO_DEMINDBAGFUR_LOW,1.0
RE1,SO_DEMINDBAGFUR_MID,1.0
RE1,SO_DEMINDBGSBOI_HIG,1.0
RE1,SO_DEMINDBGSBOI_LOW,1.0
RE1,SO_DEMINDBGSBOI_MID,1.0
RE1,SO_DEMINDBGSFUR_HIG,1.0
RE1,SO_DEMINDBGSFUR_LOW,1.0
RE1,SO_DEMINDBGSFUR_MID,1.0
RE1,SO_DEMINDCOABOI_HIG,1.0
RE1,SO_DEMINDCOABOI_LOW,1.0
RE1,SO_DEMINDCOABOI_MID,1.0
RE1,SO_DEMINDCOAFUR_HIG,1.0
RE1,SO_DEMINDCOAFUR_LOW,1.0
RE1,SO_DEMINDCOAFUR_MID,1.0
RE1,SO_DEMINDCOAOTH_LOW,1.0
RE1,SO_DEMINDDSLBOI_HIG,1.0
RE1,SO_DEMINDDSLBOI_LOW,1.0
RE1,SO_DEMINDDSLBOI_MID,1.0
RE1,SO_DEMINDDSLFUR_HIG,1.0
RE1,SO_DEMINDDSLFUR_LOW,1.0
RE1,SO_DEMINDDSLFUR_MID,1.0
RE1,SO_DEMINDELCAIR_HIG,1.0
RE1,SO_DEMINDELCAIR_LOW,1.0
RE1,SO_DEMINDELCAIR_MID,1.0
RE1,SO_DEMINDELCBOI_HIG,1.0
RE1,SO_DEMINDELCBOI_LOW,1.0
RE1,SO_DEMINDELCBOI_MID,1.0
RE1,SO_DEMINDELCFUR_HIG,1.0
RE1,SO_DEMINDELCFUR_LOW,1.0
RE1,SO_DEMINDELCFUR_MID,1.0
RE1,SO_DEMINDELCILU_HIG,1.0
RE1,SO_DEMINDELCILU_LOW,1.0
RE1,SO_DEMINDELCILU_MID,1.0
RE1,SO_DEMINDELCMPW_HIG,1.0
RE1,SO_DEMINDELCMPW_LOW,1.0
RE1,SO_DEMINDELCMPW_MID,1.0
RE1,SO_DEMINDELCOTH_HIG,1.0
RE1,SO_DEMINDELCOTH_LOW,1.0
RE1,SO_DEMINDELCOTH_MID,1.0
RE1,SO_DEMINDELCREF_HIG,1.0
RE1,SO_DEMINDELCREF_LOW,1.0
RE1,SO_DEMINDELCREF_MID,1.0
RE1,SO_DEMINDHDGBOI_HIG,1.0
RE1,SO_DEMINDHDGBOI_LOW,1.0
RE1,SO_DEMINDLPGBOI_HIG,1.0
RE1,SO_DEMINDLPGBOI_LOW,1.0
RE1,SO_DEMINDLPGBOI_MID,1.0
RE1,SO_DEMINDLPGFUR_HIG,1.0
RE1,SO_DEMINDLPGFUR_LOW,1.0
RE1,SO_DEMINDLPGFUR_MID,1.0
RE1,SO_DEMINDNGSBOI_HIG,1.0
RE1,SO_DEMINDNGSBOI_LOW,1.0
RE1,SO_DEMINDNGSBOI_MID,1.0
RE1,SO_DEMINDNGSFURCSS,1.0
RE1,SO_DEMINDNGSFUR_HIG,1.0
RE1,SO_DEMINDNGSFUR_LOW,1.0
RE1,SO_DEMINDNGSFUR_MID,1.0
RE1,SO_DEMINDWASBOI_HIG,1.0
RE1,SO_DEMINDWASBOI_LOW,1.0
RE1,SO_DEMINDWASBOI_MID,1.0
RE1,SO_DEMINDWASFUR_HIG,1.0
RE1,SO_DEMINDWASFUR_LOW,1.0
RE1,SO_DEMINDWASFUR_MID,1.0
RE1,SO_DEMMINIDSL,1.0
RE1,SO_DEMMINIELC,1.0
RE1,SO_DEMMINIGSL,1.0
RE1,SO_DEMMININGS,1.0
RE1,SO_DEMNGSAUT,1.0
RE1,SO_DEMNSEELC,1.0
RE1,SO_DEMRESBGSCKN_MID_RUR,1.0
RE1,SO_DEMRESELCAIR_PAR_HIG_RUR,1.0
RE1,SO_DEMRESELCAIR_PAR_HIG_URB,1.0
RE1,SO_DEMRESELCAIR_PAR_LOW_RUR,1.0
RE1,SO_DEMRESELCAIR_PAR_LOW_URB,1.0
RE1,SO_DEMRESELCAIR_PAR_MID_RUR,1.0
RE1,SO_DEMRESELCAIR_PAR_MID_URB,1.0
RE1,SO_DEMRESELCAIR_POR_HIG_RUR,1.0
RE1,SO_DEMRESELCAIR_POR_HIG_URB,1.0
RE1,SO_DEMRESELCAIR_POR_LOW_RUR,1.0
RE1,SO_DEMRESELCAIR_POR_LOW_URB,1.0
RE1,SO_DEMRESELCAIR_POR_MID_RUR,1.0
RE1,SO_DEMRESELCAIR_POR_MID_URB,1.0
RE1,SO_DEMRESELCAIR_SPL_HIG_RUR,1.0
RE1,SO_DEMRESELCAIR_SPL_HIG_URB,1.0
RE1,SO_DEMRESELCAIR_SPL_LOW_RUR,1.0
RE1,SO_DEMRESELCAIR_SPL_LOW_URB,1.0
RE1,SO_DEMRESELCAIR_SPL_MID_RUR,1.0
RE1,SO_DEMRESELCAIR_SPL_MID_URB,1.0
RE1,SO_DEMRESELCCKN_HIG_RUR,1.0
RE1,SO_DEMRESELCCKN_HIG_URB,1.0
RE1,SO_DEMRESELCCKN_LOW_RUR,1.0
RE1,SO_DEMRESELCCKN_LOW_URB,1.0
RE1,SO_DEMRESELCCKN_MID_RUR,1.0
RE1,SO_DEMRESELCCKN_MID_URB,1.0
RE1,SO_DEMRESELCFAN_HIG_RUR,1.0
RE1,SO_DEMRESELCFAN_HIG_URB,1.0
RE1,SO_DEMRESELCFAN_LOW_RUR,1.0
RE1,SO_DEMRESELCFAN_LOW_URB,1.0
RE1,SO_DEMRESELCFAN_MID_RUR,1.0
RE1,SO_DEMRESELCFAN_MID_URB,1.0
RE1,SO_DEMRESELCILU_HIG_RUR,1.0
RE1,SO_DEMRESELCILU_HIG_URB,1.0
RE1,SO_DEMRESELCILU_INC_RUR,1.0
RE1,SO_DEMRESELCILU_INC_URB,1.0
RE1,SO_DEMRESELCILU_LFC_RUR,1.0
RE1,SO_DEMRESELCILU_LFC_URB,1.0
RE1,SO_DEMRESELCILU_LOW_RUR,1.0
RE1,SO_DEMRESELCILU_LOW_URB,1.0
RE1,SO_DEMRESELCILU_MID_RUR,1.0
RE1,SO_DEMRESELCILU_MID_URB,1.0
RE1,SO_DEMRESELCOTH_HIG_RUR,1.0
RE1,SO_DEMRESELCOTH_HIG_URB,1.0
RE1,SO_DEMRESELCOTH_LOW_RUR,1.0
RE1,SO_DEMRESELCOTH_LOW_URB,1.0
RE1,SO_DEMRESELCOTH_MID_RUR,1.0
RE1,SO_DEMRESELCOTH_MID_URB,1.0
RE1,SO_DEMRESELCREF_HIG_RUR,1.0
RE1,SO_DEMRESELCREF_HIG_URB,1.0
RE1,SO_DEMRESELCREF_LOW_RUR,1.0
RE1,SO_DEMRESELCREF_LOW_URB,1.0
RE1,SO_DEMRESELCREF_MID_RUR,1.0
RE1,SO_DEMRESELCREF_MID_URB,1.0
RE1,SO_DEMRESELCTV_CRT_RUR,1.0
RE1,SO_DEMRESELCTV_CRT_URB,1.0
RE1,SO_DEMRESELCTV_HIG_RUR,1.0
RE1,SO_DEMRESELCTV_HIG_URB,1.0
RE1,SO_DEMRESELCTV_LOW_RUR,1.0
RE1,SO_DEMRESELCTV_LOW_URB,1.0
RE1,SO_DEMRESELCTV_MID_RUR,1.0
RE1,SO_DEMRESELCTV_MID_URB,1.0
RE1,SO_DEMRESELCWHT_DUC_HIG_RUR,1.0
RE1,SO_DEMRESELCWHT_DUC_HIG_URB,1.0
RE1,SO_DEMRESELCWHT_DUC_LOW_RUR,1.0
RE1,SO_DEMRESELCWHT_DUC_LOW_URB,1.0
RE1,SO_DEMRESELCWHT_DUC_MID_RUR,1.0
RE1,SO_DEMRESELCWHT_DUC_MID_URB,1.0
RE1,SO_DEMRESELCWHT_PAS_HIG_RUR,1.0
RE1,SO_DEMRESELCWHT_PAS_HIG_URB,1.0
RE1,SO_DEMRESELCWHT_PAS_LOW_RUR,1.0
RE1,SO_DEMRESELCWHT_PAS_LOW_URB,1.0
RE1,SO_DEMRESELCWHT_PAS_MID_RUR,1.0
RE1,SO_DEMRESELCWHT_PAS_MID_URB,1.0
RE1,SO_DEMRESELCWHT_TAN_HIG_RUR,1.0
RE1,SO_DEMRESELCWHT_TAN_HIG_URB,1.0
RE1,SO_DEMRESELCWHT_TAN_LOW_RUR,1.0
RE1,SO_DEMRESELCWHT_TAN_LOW_URB,1.0
RE1,SO_DEMRESELCWHT_TAN_MID_RUR,1.0
RE1,SO_DEMRESELCWHT_TAN_MID_URB,1.0
RE1,SO_DEMRESELCWSH_HIG_RUR,1.0
RE1,SO_DEMRESELCWSH_HIG_URB,1.0
RE1,SO_DEMRESELCWSH_LOW_RUR,1.0
RE1,SO_DEMRESELCWSH_LOW_URB,1.0
RE1,SO_DEMRESELCWSH_MID_RUR,1.0
RE1,SO_DEMRESELCWSH_MID_URB,1.0
RE1,SO_DEMRESLPGCKN_HIG_RUR,1.0
RE1,SO_DEMRESLPGCKN_HIG_URB,1.0
RE1,SO_DEMRESLPGCKN_LOW_RUR,1.0
RE1,SO_DEMRESLPGCKN_LOW_URB,1.0
RE1,SO_DEMRESLPGCKN_MID_RUR,1.0
RE1,SO_DEMRESLPGCKN_MID_URB,1.0
RE1,SO_DEMRESNGSCKN_HIG_RUR,1.0
RE1,SO_DEMRESNGSCKN_HIG_URB,1.0
RE1,SO_DEMRESNGSCKN_LOW_RUR,1.0
RE1,SO_DEMRESNGSCKN_LOW_URB,1.0
RE1,SO_DEMRESNGSCKN_MID_RUR,1.0
RE1,SO_DEMRESNGSCKN_MID_URB,1.0
RE1,SO_DEMRESNGSWHT_FOR_HIG_RUR,1.0
RE1,SO_DEMRESNGSWHT_FOR_HIG_URB,1.0
RE1,SO_DEMRESNGSWHT_FOR_LOW_RUR,1.0
RE1,SO_DEMRESNGSWHT_FOR_LOW_URB,1.0
RE1,SO_DEMRESNGSWHT_FOR_MID_RUR,1.0
RE1,SO_DEMRESNGSWHT_FOR_MID_URB,1.0
RE1,SO_DEMRESNGSWHT_NAT_HIG_RUR,1.0
RE1,SO_DEMRESNGSWHT_NAT_HIG_URB,1.0
RE1,SO_DEMRESNGSWHT_NAT_LOW_RUR,1.0
RE1,SO_DEMRESNGSWHT_NAT_LOW_URB,1.0
RE1,SO_DEMRESNGSWHT_NAT_MID_RUR,1.0
RE1,SO_DEMRESNGSWHT_NAT_MID_URB,1.0
RE1,SO_DEMRESWOOCKN_HIG_RUR,1.0
