TIMESLICE,YEAR,VALUE
S413,2044,0.01041666666666667
S413,2045,0.01041666666666667
S413,2046,0.01041666666666667
S413,2047,0.01041666666666667
S413,2048,0.01041666666666667
S413,2049,0.01041666666666667
S413,2050,0.01041666666666667
S413,2051,0.01041666666666667
S413,2052,0.01041666666666667
S413,2053,0.01041666666666667
S413,2054,0.01041666666666667
S414,2022,0.01041666666666667
S414,2023,0.01041666666666667
S414,2024,0.01041666666666667
S414,2025,0.01041666666666667
S414,2026,0.01041666666666667
S414,2027,0.01041666666666667
S414,2028,0.01041666666666667
S414,2029,0.01041666666666667
S414,2030,0.01041666666666667
S414,2031,0.01041666666666667
S414,2032,0.01041666666666667
S414,2033,0.01041666666666667
S414,2034,0.01041666666666667
S414,2035,0.01041666666666667
S414,2036,0.01041666666666667
S414,2037,0.01041666666666667
S414,2038,0.01041666666666667
S414,2039,0.01041666666666667
S414,2040,0.01041666666666667
S414,2041,0.01041666666666667
S414,2042,0.01041666666666667
S414,2043,0.01041666666666667
S414,2044,0.01041666666666667
S414,2045,0.01041666666666667
S414,2046,0.01041666666666667
S414,2047,0.01041666666666667
S414,2048,0.01041666666666667
S414,2049,0.01041666666666667
S414,2050,0.01041666666666667
S414,2051,0.01041666666666667
S414,2052,0.01041666666666667
S414,2053,0.01041666666666667
S414,2054,0.01041666666666667
S415,2022,0.01041666666666667
S415,2023,0.01041666666666667
S415,2024,0.01041666666666667
S415,2025,0.01041666666666667
S415,2026,0.01041666666666667
S415,2027,0.01041666666666667
S415,2028,0.01041666666666667
S415,2029,0.01041666666666667
S415,2030,0.01041666666666667
S415,2031,0.01041666666666667
S415,2032,0.01041666666666667
S415,2033,0.01041666666666667
S415,2034,0.01041666666666667
S415,2035,0.01041666666666667
S415,2036,0.01041666666666667
S415,2037,0.01041666666666667
S415,2038,0.01041666666666667
S415,2039,0.01041666666666667
S415,2040,0.01041666666666667
S415,2041,0.01041666666666667
S415,2042,0.01041666666666667
S415,2043,0.01041666666666667
S415,2044,0.01041666666666667
S415,2045,0.01041666666666667
S415,2046,0.01041666666666667
S415,2047,0.01041666666666667
S415,2048,0.01041666666666667
S415,2049,0.01041666666666667
S415,2050,0.01041666666666667
S415,2051,0.01041666666666667
S415,2052,0.01041666666666667
S415,2053,0.01041666666666667
S415,2054,0.01041666666666667
S416,2022,0.01041666666666667
S416,2023,0.01041666666666667
S416,2024,0.01041666666666667
S416,2025,0.01041666666666667
S416,2026,0.01041666666666667
S416,2027,0.01041666666666667
S416,2028,0.01041666666666667
S416,2029,0.01041666666666667
S416,2030,0.01041666666666667
S416,2031,0.01041666666666667
S416,2032,0.01041666666666667
S416,2033,0.01041666666666667
S416,2034,0.01041666666666667
S416,2035,0.01041666666666667
S416,2036,0.01041666666666667
S416,2037,0.01041666666666667
S416,2038,0.01041666666666667
S416,2039,0.01041666666666667
S416,2040,0.01041666666666667
S416,2041,0.01041666666666667
S416,2042,0.01041666666666667
S416,2043,0.01041666666666667
S416,2044,0.01041666666666667
S416,2045,0.01041666666666667
S416,2046,0.01041666666666667
S416,2047,0.01041666666666667
S416,2048,0.01041666666666667
S416,2049,0.01041666666666667
S416,2050,0.01041666666666667
S416,2051,0.01041666666666667
S416,2052,0.01041666666666667
S416,2053,0.01041666666666667
S416,2054,0.01041666666666667
S417,2022,0.01041666666666667
S417,2023,0.01041666666666667
S417,2024,0.01041666666666667
S417,2025,0.01041666666666667
S417,2026,0.01041666666666667
S417,2027,0.01041666666666667
S417,2028,0.01041666666666667
S417,2029,0.01041666666666667
S417,2030,0.01041666666666667
S417,2031,0.01041666666666667
S417,2032,0.01041666666666667
S417,2033,0.01041666666666667
S417,2034,0.01041666666666667
S417,2035,0.01041666666666667
S417,2036,0.01041666666666667
S417,2037,0.01041666666666667
S417,2038,0.01041666666666667
S417,2039,0.01041666666666667
S417,2040,0.01041666666666667
S417,2041,0.01041666666666667
S417,2042,0.01041666666666667
S417,2043,0.01041666666666667
S417,2044,0.01041666666666667
S417,2045,0.01041666666666667
S417,2046,0.01041666666666667
S417,2047,0.01041666666666667
S417,2048,0.01041666666666667
S417,2049,0.01041666666666667
S417,2050,0.01041666666666667
S417,2051,0.01041666666666667
S417,2052,0.01041666666666667
S417,2053,0.01041666666666667
S417,2054,0.01041666666666667
S418,2022,0.01041666666666667
S418,2023,0.01041666666666667
S418,2024,0.01041666666666667
S418,2025,0.01041666666666667
S418,2026,0.01041666666666667
S418,2027,0.01041666666666667
S418,2028,0.01041666666666667
S418,2029,0.01041666666666667
S418,2030,0.01041666666666667
S418,2031,0.01041666666666667
S418,2032,0.01041666666666667
S418,2033,0.01041666666666667
S418,2034,0.01041666666666667
S418,2035,0.01041666666666667
S418,2036,0.01041666666666667
S418,2037,0.01041666666666667
S418,2038,0.01041666666666667
S418,2039,0.01041666666666667
S418,2040,0.01041666666666667
S418,2041,0.01041666666666667
S418,2042,0.01041666666666667
S418,2043,0.01041666666666667
S418,2044,0.01041666666666667
S418,2045,0.01041666666666667
S418,2046,0.01041666666666667
S418,2047,0.01041666666666667
S418,2048,0.01041666666666667
S418,2049,0.01041666666666667
S418,2050,0.01041666666666667
S418,2051,0.01041666666666667
S418,2052,0.01041666666666667
S418,2053,0.01041666666666667
S418,2054,0.01041666666666667
S419,2022,0.01041666666666667
S419,2023,0.01041666666666667
S419,2024,0.01041666666666667
S419,2025,0.01041666666666667
S419,2026,0.01041666666666667
S419,2027,0.01041666666666667
S419,2028,0.01041666666666667
S419,2029,0.01041666666666667
S419,2030,0.01041666666666667
S419,2031,0.01041666666666667
S419,2032,0.01041666666666667
S419,2033,0.01041666666666667
S419,2034,0.01041666666666667
S419,2035,0.01041666666666667
S419,2036,0.01041666666666667
S419,2037,0.01041666666666667
S419,2038,0.01041666666666667
S419,2039,0.01041666666666667
S419,2040,0.01041666666666667
S419,2041,0.01041666666666667
S419,2042,0.01041666666666667
S419,2043,0.01041666666666667
S419,2044,0.01041666666666667
S419,2045,0.01041666666666667
S419,2046,0.01041666666666667
S419,2047,0.01041666666666667
S419,2048,0.01041666666666667
S419,2049,0.01041666666666667
S419,2050,0.01041666666666667
S419,2051,0.01041666666666667
S419,2052,0.01041666666666667
S419,2053,0.01041666666666667
S419,2054,0.01041666666666667
S420,2022,0.01041666666666667
S420,2023,0.01041666666666667
S420,2024,0.01041666666666667
S420,2025,0.01041666666666667
S420,2026,0.01041666666666667
S420,2027,0.01041666666666667
S420,2028,0.01041666666666667
S420,2029,0.01041666666666667
S420,2030,0.01041666666666667
S420,2031,0.01041666666666667
S420,2032,0.01041666666666667
S420,2033,0.01041666666666667
S420,2034,0.01041666666666667
S420,2035,0.01041666666666667
S420,2036,0.01041666666666667
S420,2037,0.01041666666666667
S420,2038,0.01041666666666667
S420,2039,0.01041666666666667
S420,2040,0.01041666666666667
S420,2041,0.01041666666666667
S420,2042,0.01041666666666667
S420,2043,0.01041666666666667
S420,2044,0.01041666666666667
S420,2045,0.01041666666666667
S420,2046,0.01041666666666667
S420,2047,0.01041666666666667
S420,2048,0.01041666666666667
S420,2049,0.01041666666666667
S420,2050,0.01041666666666667
S420,2051,0.01041666666666667
S420,2052,0.01041666666666667
S420,2053,0.01041666666666667
S420,2054,0.01041666666666667
S421,2022,0.01041666666666667
S421,2023,0.01041666666666667
S421,2024,0.01041666666666667
S421,2025,0.01041666666666667
S421,2026,0.01041666666666667
S421,2027,0.01041666666666667
S421,2028,0.01041666666666667
S421,2029,0.01041666666666667
S421,2030,0.01041666666666667
S421,2031,0.01041666666666667
S421,2032,0.01041666666666667
S421,2033,0.01041666666666667
S421,2034,0.01041666666666667
S421,2035,0.01041666666666667
S421,2036,0.01041666666666667
S421,2037,0.01041666666666667
S421,2038,0.01041666666666667
S421,2039,0.01041666666666667
S421,2040,0.01041666666666667
S421,2041,0.01041666666666667
S421,2042,0.01041666666666667
S421,2043,0.01041666666666667
S421,2044,0.01041666666666667
S421,2045,0.01041666666666667
S421,2046,0.01041666666666667
S421,2047,0.01041666666666667
S421,2048,0.01041666666666667
S421,2049,0.01041666666666667
S421,2050,0.01041666666666667
S421,2051,0.01041666666666667
S421,2052,0.01041666666666667
S421,2053,0.01041666666666667
S421,2054,0.01041666666666667
S422,2022,0.01041666666666667
S422,2023,0.01041666666666667
S422,2024,0.01041666666666667
S422,2025,0.01041666666666667
S422,2026,0.01041666666666667
S422,2027,0.01041666666666667
S422,2028,0.01041666666666667
S422,2029,0.01041666666666667
S422,2030,0.01041666666666667
S422,2031,0.01041666666666667
S422,2032,0.01041666666666667
S422,2033,0.01041666666666667
S422,2034,0.01041666666666667
S422,2035,0.01041666666666667
S422,2036,0.01041666666666667
S422,2037,0.01041666666666667
S422,2038,0.01041666666666667
S422,2039,0.01041666666666667
S422,2040,0.01041666666666667
S422,2041,0.01041666666666667
S422,2042,0.01041666666666667
S422,2043,0.01041666666666667
S422,2044,0.01041666666666667
S422,2045,0.01041666666666667
S422,2046,0.01041666666666667
S422,2047,0.01041666666666667
S422,2048,0.01041666666666667
S422,2049,0.01041666666666667
S422,2050,0.01041666666666667
S422,2051,0.01041666666666667
S422,2052,0.01041666666666667
S422,2053,0.01041666666666667
S422,2054,0.01041666666666667
S423,2022,0.01041666666666667
S423,2023,0.01041666666666667
S423,2024,0.01041666666666667
S423,2025,0.01041666666666667
S423,2026,0.01041666666666667
S423,2027,0.01041666666666667
S423,2028,0.01041666666666667
S423,2029,0.01041666666666667
S423,2030,0.01041666666666667
S423,2031,0.01041666666666667
S423,2032,0.01041666666666667
S423,2033,0.01041666666666667
S423,2034,0.01041666666666667
S423,2035,0.01041666666666667
S423,2036,0.01041666666666667
S423,2037,0.01041666666666667
S423,2038,0.01041666666666667
S423,2039,0.01041666666666667
S423,2040,0.01041666666666667
S423,2041,0.01041666666666667
S423,2042,0.01041666666666667
S423,2043,0.01041666666666667
S423,2044,0.01041666666666667
S423,2045,0.01041666666666667
S423,2046,0.01041666666666667
S423,2047,0.01041666666666667
S423,2048,0.01041666666666667
S423,2049,0.01041666666666667
S423,2050,0.01041666666666667
S423,2051,0.01041666666666667
S423,2052,0.01041666666666667
S423,2053,0.01041666666666667
S423,2054,0.01041666666666667
S424,2022,0.01041666666666667
S424,2023,0.01041666666666667
S424,2024,0.01041666666666667
S424,2025,0.01041666666666667
S424,2026,0.01041666666666667
S424,2027,0.01041666666666667
S424,2028,0.01041666666666667
S424,2029,0.01041666666666667
S424,2030,0.01041666666666667
S424,2031,0.01041666666666667
S424,2032,0.01041666666666667
S424,2033,0.01041666666666667
S424,2034,0.01041666666666667
S424,2035,0.01041666666666667
S424,2036,0.01041666666666667
S424,2037,0.01041666666666667
S424,2038,0.01041666666666667
S424,2039,0.01041666666666667
S424,2040,0.01041666666666667
S424,2041,0.01041666666666667
S424,2042,0.01041666666666667
S424,2043,0.01041666666666667
S424,2044,0.01041666666666667
S424,2045,0.01041666666666667
S424,2046,0.01041666666666667
S424,2047,0.01041666666666667
S424,2048,0.01041666666666667
S424,2049,0.01041666666666667
S424,2050,0.01041666666666667
S424,2051,0.01041666666666667
S424,2052,0.01041666666666667
S424,2053,0.01041666666666667
S424,2054,0.01041666666666667
